image,breed_id,species,breed
scottish_terrier_20,24,dog,scottish_terrier
Russian_Blue_216,11,cat,Russian_Blue
British_Shorthair_180,8,cat,British_Shorthair
Bombay_119,3,cat,Bombay
Maine_Coon_50,4,cat,Maine_Coon
miniature_pinscher_172,19,dog,miniature_pinscher
saint_bernard_32,32,dog,saint_bernard
Maine_Coon_49,4,cat,Maine_Coon
english_setter_162,21,dog,english_setter
keeshond_74,28,dog,keeshond
pomeranian_36,31,dog,pomeranian
basset_hound_65,33,dog,basset_hound
miniature_pinscher_182,19,dog,miniature_pinscher
staffordshire_bull_terrier_168,30,dog,staffordshire_bull_terrier
chihuahua_16,23,dog,chihuahua
yorkshire_terrier_50,25,dog,yorkshire_terrier
Abyssinian_108,6,cat,Abyssinian
samoyed_111,16,dog,samoyed
english_setter_86,21,dog,english_setter
Siamese_148,5,cat,Siamese
shiba_inu_135,20,dog,shiba_inu
Abyssinian_123,6,cat,Abyssinian
german_shorthaired_152,15,dog,german_shorthaired
Persian_272,1,cat,Persian
chihuahua_102,23,dog,chihuahua
keeshond_196,28,dog,keeshond
japanese_chin_136,22,dog,japanese_chin
Siamese_222,5,cat,Siamese
wheaten_terrier_114,14,dog,wheaten_terrier
wheaten_terrier_196,14,dog,wheaten_terrier
Siamese_32,5,cat,Siamese
pomeranian_108,31,dog,pomeranian
Ragdoll_184,2,cat,Ragdoll
newfoundland_125,34,dog,newfoundland
Sphynx_48,7,cat,Sphynx
Siamese_188,5,cat,Siamese
english_cocker_spaniel_65,29,dog,english_cocker_spaniel
chihuahua_95,23,dog,chihuahua
pomeranian_45,31,dog,pomeranian
Persian_179,1,cat,Persian
basset_hound_94,33,dog,basset_hound
leonberger_66,18,dog,leonberger
beagle_42,35,dog,beagle
newfoundland_27,34,dog,newfoundland
beagle_78,35,dog,beagle
english_setter_140,21,dog,english_setter
boxer_115,17,dog,boxer
miniature_pinscher_156,19,dog,miniature_pinscher
Ragdoll_103,2,cat,Ragdoll
american_bulldog_158,36,dog,american_bulldog
Maine_Coon_152,4,cat,Maine_Coon
great_pyrenees_37,12,dog,great_pyrenees
american_pit_bull_terrier_124,26,dog,american_pit_bull_terrier
Persian_141,1,cat,Persian
yorkshire_terrier_110,25,dog,yorkshire_terrier
miniature_pinscher_190,19,dog,miniature_pinscher
yorkshire_terrier_81,25,dog,yorkshire_terrier
english_cocker_spaniel_133,29,dog,english_cocker_spaniel
British_Shorthair_239,8,cat,British_Shorthair
Bombay_136,3,cat,Bombay
beagle_96,35,dog,beagle
american_bulldog_116,36,dog,american_bulldog
Bengal_87,9,cat,Bengal
chihuahua_142,23,dog,chihuahua
newfoundland_131,34,dog,newfoundland
pug_61,27,dog,pug
staffordshire_bull_terrier_177,30,dog,staffordshire_bull_terrier
american_bulldog_85,36,dog,american_bulldog
yorkshire_terrier_118,25,dog,yorkshire_terrier
great_pyrenees_176,12,dog,great_pyrenees
Abyssinian_54,6,cat,Abyssinian
samoyed_169,16,dog,samoyed
pug_15,27,dog,pug
american_pit_bull_terrier_191,26,dog,american_pit_bull_terrier
chihuahua_76,23,dog,chihuahua
Persian_51,1,cat,Persian
german_shorthaired_196,15,dog,german_shorthaired
basset_hound_166,33,dog,basset_hound
chihuahua_54,23,dog,chihuahua
Maine_Coon_16,4,cat,Maine_Coon
miniature_pinscher_192,19,dog,miniature_pinscher
Sphynx_141,7,cat,Sphynx
japanese_chin_6,22,dog,japanese_chin
american_pit_bull_terrier_95,26,dog,american_pit_bull_terrier
Bombay_153,3,cat,Bombay
Sphynx_93,7,cat,Sphynx
american_bulldog_42,36,dog,american_bulldog
Ragdoll_127,2,cat,Ragdoll
Abyssinian_156,6,cat,Abyssinian
samoyed_28,16,dog,samoyed
Bombay_162,3,cat,Bombay
american_bulldog_71,36,dog,american_bulldog
British_Shorthair_121,8,cat,British_Shorthair
samoyed_69,16,dog,samoyed
Russian_Blue_27,11,cat,Russian_Blue
Siamese_216,5,cat,Siamese
german_shorthaired_150,15,dog,german_shorthaired
Persian_114,1,cat,Persian
Egyptian_Mau_194,0,cat,Egyptian_Mau
english_setter_63,21,dog,english_setter
pug_195,27,dog,pug
chihuahua_73,23,dog,chihuahua
boxer_87,17,dog,boxer
leonberger_159,18,dog,leonberger
scottish_terrier_30,24,dog,scottish_terrier
samoyed_173,16,dog,samoyed
Russian_Blue_12,11,cat,Russian_Blue
Abyssinian_91,6,cat,Abyssinian
Persian_41,1,cat,Persian
pug_58,27,dog,pug
pomeranian_31,31,dog,pomeranian
english_cocker_spaniel_165,29,dog,english_cocker_spaniel
american_pit_bull_terrier_101,26,dog,american_pit_bull_terrier
basset_hound_30,33,dog,basset_hound
american_pit_bull_terrier_127,26,dog,american_pit_bull_terrier
Abyssinian_84,6,cat,Abyssinian
samoyed_21,16,dog,samoyed
english_cocker_spaniel_170,29,dog,english_cocker_spaniel
german_shorthaired_76,15,dog,german_shorthaired
beagle_167,35,dog,beagle
Bengal_23,9,cat,Bengal
pug_164,27,dog,pug
Abyssinian_165,6,cat,Abyssinian
basset_hound_1,33,dog,basset_hound
Sphynx_191,7,cat,Sphynx
american_bulldog_93,36,dog,american_bulldog
keeshond_84,28,dog,keeshond
leonberger_114,18,dog,leonberger
yorkshire_terrier_184,25,dog,yorkshire_terrier
pomeranian_182,31,dog,pomeranian
samoyed_112,16,dog,samoyed
american_bulldog_92,36,dog,american_bulldog
Russian_Blue_106,11,cat,Russian_Blue
scottish_terrier_170,24,dog,scottish_terrier
basset_hound_96,33,dog,basset_hound
Persian_72,1,cat,Persian
beagle_85,35,dog,beagle
keeshond_167,28,dog,keeshond
leonberger_1,18,dog,leonberger
saint_bernard_129,32,dog,saint_bernard
Russian_Blue_60,11,cat,Russian_Blue
Maine_Coon_93,4,cat,Maine_Coon
Maine_Coon_54,4,cat,Maine_Coon
basset_hound_63,33,dog,basset_hound
basset_hound_35,33,dog,basset_hound
leonberger_94,18,dog,leonberger
english_setter_15,21,dog,english_setter
Bengal_133,9,cat,Bengal
miniature_pinscher_92,19,dog,miniature_pinscher
boxer_188,17,dog,boxer
samoyed_44,16,dog,samoyed
Ragdoll_204,2,cat,Ragdoll
basset_hound_102,33,dog,basset_hound
Persian_70,1,cat,Persian
pomeranian_183,31,dog,pomeranian
basset_hound_133,33,dog,basset_hound
miniature_pinscher_102,19,dog,miniature_pinscher
pug_143,27,dog,pug
saint_bernard_163,32,dog,saint_bernard
basset_hound_70,33,dog,basset_hound
miniature_pinscher_131,19,dog,miniature_pinscher
miniature_pinscher_135,19,dog,miniature_pinscher
samoyed_99,16,dog,samoyed
english_cocker_spaniel_134,29,dog,english_cocker_spaniel
Sphynx_152,7,cat,Sphynx
miniature_pinscher_68,19,dog,miniature_pinscher
leonberger_118,18,dog,leonberger
chihuahua_39,23,dog,chihuahua
shiba_inu_11,20,dog,shiba_inu
British_Shorthair_45,8,cat,British_Shorthair
leonberger_161,18,dog,leonberger
samoyed_182,16,dog,samoyed
basset_hound_41,33,dog,basset_hound
Russian_Blue_8,11,cat,Russian_Blue
British_Shorthair_51,8,cat,British_Shorthair
shiba_inu_152,20,dog,shiba_inu
english_setter_59,21,dog,english_setter
Egyptian_Mau_224,0,cat,Egyptian_Mau
american_pit_bull_terrier_158,26,dog,american_pit_bull_terrier
great_pyrenees_83,12,dog,great_pyrenees
saint_bernard_156,32,dog,saint_bernard
newfoundland_88,34,dog,newfoundland
staffordshire_bull_terrier_135,30,dog,staffordshire_bull_terrier
havanese_114,13,dog,havanese
leonberger_81,18,dog,leonberger
english_setter_119,21,dog,english_setter
basset_hound_81,33,dog,basset_hound
British_Shorthair_177,8,cat,British_Shorthair
Abyssinian_61,6,cat,Abyssinian
pomeranian_87,31,dog,pomeranian
staffordshire_bull_terrier_134,30,dog,staffordshire_bull_terrier
leonberger_194,18,dog,leonberger
miniature_pinscher_143,19,dog,miniature_pinscher
beagle_142,35,dog,beagle
english_cocker_spaniel_48,29,dog,english_cocker_spaniel
Abyssinian_81,6,cat,Abyssinian
basset_hound_89,33,dog,basset_hound
shiba_inu_76,20,dog,shiba_inu
shiba_inu_94,20,dog,shiba_inu
Persian_189,1,cat,Persian
Egyptian_Mau_16,0,cat,Egyptian_Mau
Persian_131,1,cat,Persian
Ragdoll_163,2,cat,Ragdoll
newfoundland_176,34,dog,newfoundland
Persian_58,1,cat,Persian
Bengal_155,9,cat,Bengal
scottish_terrier_39,24,dog,scottish_terrier
havanese_127,13,dog,havanese
samoyed_92,16,dog,samoyed
keeshond_4,28,dog,keeshond
pomeranian_39,31,dog,pomeranian
keeshond_97,28,dog,keeshond
scottish_terrier_136,24,dog,scottish_terrier
Bombay_163,3,cat,Bombay
american_bulldog_81,36,dog,american_bulldog
english_cocker_spaniel_177,29,dog,english_cocker_spaniel
basset_hound_179,33,dog,basset_hound
pug_35,27,dog,pug
basset_hound_174,33,dog,basset_hound
Ragdoll_148,2,cat,Ragdoll
samoyed_163,16,dog,samoyed
keeshond_124,28,dog,keeshond
Ragdoll_162,2,cat,Ragdoll
great_pyrenees_102,12,dog,great_pyrenees
Persian_265,1,cat,Persian
Persian_184,1,cat,Persian
Maine_Coon_78,4,cat,Maine_Coon
boxer_69,17,dog,boxer
pomeranian_24,31,dog,pomeranian
Egyptian_Mau_7,0,cat,Egyptian_Mau
scottish_terrier_154,24,dog,scottish_terrier
Abyssinian_170,6,cat,Abyssinian
Egyptian_Mau_104,0,cat,Egyptian_Mau
wheaten_terrier_105,14,dog,wheaten_terrier
British_Shorthair_268,8,cat,British_Shorthair
great_pyrenees_18,12,dog,great_pyrenees
Maine_Coon_21,4,cat,Maine_Coon
american_bulldog_211,36,dog,american_bulldog
boxer_92,17,dog,boxer
saint_bernard_79,32,dog,saint_bernard
Siamese_26,5,cat,Siamese
great_pyrenees_72,12,dog,great_pyrenees
havanese_178,13,dog,havanese
scottish_terrier_26,24,dog,scottish_terrier
Egyptian_Mau_195,0,cat,Egyptian_Mau
basset_hound_111,33,dog,basset_hound
Siamese_65,5,cat,Siamese
Persian_69,1,cat,Persian
saint_bernard_25,32,dog,saint_bernard
Birman_91,10,cat,Birman
Ragdoll_56,2,cat,Ragdoll
Bengal_132,9,cat,Bengal
samoyed_127,16,dog,samoyed
american_pit_bull_terrier_133,26,dog,american_pit_bull_terrier
British_Shorthair_197,8,cat,British_Shorthair
newfoundland_116,34,dog,newfoundland
keeshond_105,28,dog,keeshond
basset_hound_79,33,dog,basset_hound
american_pit_bull_terrier_29,26,dog,american_pit_bull_terrier
miniature_pinscher_136,19,dog,miniature_pinscher
boxer_62,17,dog,boxer
Bombay_158,3,cat,Bombay
British_Shorthair_172,8,cat,British_Shorthair
wheaten_terrier_11,14,dog,wheaten_terrier
chihuahua_6,23,dog,chihuahua
Siamese_142,5,cat,Siamese
Maine_Coon_158,4,cat,Maine_Coon
wheaten_terrier_126,14,dog,wheaten_terrier
keeshond_46,28,dog,keeshond
Siamese_85,5,cat,Siamese
saint_bernard_81,32,dog,saint_bernard
Sphynx_166,7,cat,Sphynx
wheaten_terrier_67,14,dog,wheaten_terrier
keeshond_155,28,dog,keeshond
Bengal_64,9,cat,Bengal
Maine_Coon_180,4,cat,Maine_Coon
english_setter_88,21,dog,english_setter
samoyed_33,16,dog,samoyed
Birman_59,10,cat,Birman
samoyed_197,16,dog,samoyed
saint_bernard_54,32,dog,saint_bernard
leonberger_3,18,dog,leonberger
japanese_chin_3,22,dog,japanese_chin
beagle_128,35,dog,beagle
wheaten_terrier_191,14,dog,wheaten_terrier
english_cocker_spaniel_154,29,dog,english_cocker_spaniel
keeshond_5,28,dog,keeshond
Maine_Coon_203,4,cat,Maine_Coon
newfoundland_34,34,dog,newfoundland
Ragdoll_194,2,cat,Ragdoll
saint_bernard_83,32,dog,saint_bernard
miniature_pinscher_46,19,dog,miniature_pinscher
Maine_Coon_13,4,cat,Maine_Coon
Egyptian_Mau_182,0,cat,Egyptian_Mau
wheaten_terrier_101,14,dog,wheaten_terrier
leonberger_158,18,dog,leonberger
shiba_inu_194,20,dog,shiba_inu
pug_137,27,dog,pug
saint_bernard_139,32,dog,saint_bernard
Siamese_33,5,cat,Siamese
newfoundland_192,34,dog,newfoundland
leonberger_182,18,dog,leonberger
keeshond_60,28,dog,keeshond
Siamese_84,5,cat,Siamese
scottish_terrier_125,24,dog,scottish_terrier
Siamese_87,5,cat,Siamese
chihuahua_160,23,dog,chihuahua
leonberger_96,18,dog,leonberger
Abyssinian_52,6,cat,Abyssinian
great_pyrenees_182,12,dog,great_pyrenees
english_cocker_spaniel_33,29,dog,english_cocker_spaniel
shiba_inu_65,20,dog,shiba_inu
american_bulldog_79,36,dog,american_bulldog
shiba_inu_21,20,dog,shiba_inu
havanese_47,13,dog,havanese
Ragdoll_3,2,cat,Ragdoll
chihuahua_193,23,dog,chihuahua
boxer_108,17,dog,boxer
saint_bernard_23,32,dog,saint_bernard
japanese_chin_12,22,dog,japanese_chin
english_cocker_spaniel_38,29,dog,english_cocker_spaniel
Bombay_84,3,cat,Bombay
leonberger_33,18,dog,leonberger
Ragdoll_79,2,cat,Ragdoll
Birman_49,10,cat,Birman
keeshond_117,28,dog,keeshond
english_setter_55,21,dog,english_setter
american_bulldog_18,36,dog,american_bulldog
Sphynx_117,7,cat,Sphynx
keeshond_140,28,dog,keeshond
basset_hound_135,33,dog,basset_hound
beagle_21,35,dog,beagle
english_setter_75,21,dog,english_setter
Abyssinian_48,6,cat,Abyssinian
english_setter_198,21,dog,english_setter
beagle_54,35,dog,beagle
american_bulldog_63,36,dog,american_bulldog
keeshond_14,28,dog,keeshond
British_Shorthair_209,8,cat,British_Shorthair
american_pit_bull_terrier_74,26,dog,american_pit_bull_terrier
Egyptian_Mau_31,0,cat,Egyptian_Mau
american_bulldog_64,36,dog,american_bulldog
Ragdoll_153,2,cat,Ragdoll
samoyed_172,16,dog,samoyed
Siamese_104,5,cat,Siamese
havanese_31,13,dog,havanese
Russian_Blue_139,11,cat,Russian_Blue
keeshond_123,28,dog,keeshond
saint_bernard_6,32,dog,saint_bernard
miniature_pinscher_183,19,dog,miniature_pinscher
basset_hound_48,33,dog,basset_hound
american_pit_bull_terrier_195,26,dog,american_pit_bull_terrier
american_pit_bull_terrier_53,26,dog,american_pit_bull_terrier
Bombay_198,3,cat,Bombay
miniature_pinscher_144,19,dog,miniature_pinscher
Persian_228,1,cat,Persian
english_setter_115,21,dog,english_setter
basset_hound_88,33,dog,basset_hound
great_pyrenees_15,12,dog,great_pyrenees
basset_hound_105,33,dog,basset_hound
Persian_30,1,cat,Persian
Bengal_163,9,cat,Bengal
japanese_chin_71,22,dog,japanese_chin
boxer_140,17,dog,boxer
english_setter_109,21,dog,english_setter
boxer_73,17,dog,boxer
Egyptian_Mau_13,0,cat,Egyptian_Mau
Bengal_166,9,cat,Bengal
scottish_terrier_117,24,dog,scottish_terrier
basset_hound_86,33,dog,basset_hound
pomeranian_103,31,dog,pomeranian
British_Shorthair_90,8,cat,British_Shorthair
newfoundland_147,34,dog,newfoundland
beagle_1,35,dog,beagle
Sphynx_155,7,cat,Sphynx
Bengal_174,9,cat,Bengal
boxer_107,17,dog,boxer
Birman_98,10,cat,Birman
great_pyrenees_60,12,dog,great_pyrenees
saint_bernard_78,32,dog,saint_bernard
wheaten_terrier_175,14,dog,wheaten_terrier
boxer_141,17,dog,boxer
samoyed_97,16,dog,samoyed
leonberger_48,18,dog,leonberger
Russian_Blue_155,11,cat,Russian_Blue
chihuahua_188,23,dog,chihuahua
Bombay_121,3,cat,Bombay
staffordshire_bull_terrier_38,30,dog,staffordshire_bull_terrier
Sphynx_213,7,cat,Sphynx
english_setter_177,21,dog,english_setter
english_cocker_spaniel_137,29,dog,english_cocker_spaniel
Ragdoll_250,2,cat,Ragdoll
Bengal_117,9,cat,Bengal
german_shorthaired_162,15,dog,german_shorthaired
yorkshire_terrier_138,25,dog,yorkshire_terrier
scottish_terrier_162,24,dog,scottish_terrier
Egyptian_Mau_92,0,cat,Egyptian_Mau
newfoundland_122,34,dog,newfoundland
leonberger_25,18,dog,leonberger
Maine_Coon_160,4,cat,Maine_Coon
Persian_188,1,cat,Persian
shiba_inu_166,20,dog,shiba_inu
english_cocker_spaniel_52,29,dog,english_cocker_spaniel
american_pit_bull_terrier_168,26,dog,american_pit_bull_terrier
beagle_140,35,dog,beagle
american_pit_bull_terrier_11,26,dog,american_pit_bull_terrier
boxer_28,17,dog,boxer
american_bulldog_132,36,dog,american_bulldog
shiba_inu_104,20,dog,shiba_inu
miniature_pinscher_118,19,dog,miniature_pinscher
newfoundland_45,34,dog,newfoundland
american_pit_bull_terrier_50,26,dog,american_pit_bull_terrier
shiba_inu_128,20,dog,shiba_inu
pomeranian_139,31,dog,pomeranian
keeshond_194,28,dog,keeshond
shiba_inu_181,20,dog,shiba_inu
german_shorthaired_9,15,dog,german_shorthaired
Egyptian_Mau_221,0,cat,Egyptian_Mau
german_shorthaired_120,15,dog,german_shorthaired
saint_bernard_177,32,dog,saint_bernard
Sphynx_129,7,cat,Sphynx
Sphynx_180,7,cat,Sphynx
keeshond_25,28,dog,keeshond
wheaten_terrier_27,14,dog,wheaten_terrier
Abyssinian_103,6,cat,Abyssinian
chihuahua_85,23,dog,chihuahua
newfoundland_143,34,dog,newfoundland
chihuahua_130,23,dog,chihuahua
english_setter_33,21,dog,english_setter
Maine_Coon_102,4,cat,Maine_Coon
english_cocker_spaniel_27,29,dog,english_cocker_spaniel
Maine_Coon_71,4,cat,Maine_Coon
leonberger_88,18,dog,leonberger
chihuahua_15,23,dog,chihuahua
american_pit_bull_terrier_93,26,dog,american_pit_bull_terrier
american_bulldog_82,36,dog,american_bulldog
Siamese_201,5,cat,Siamese
leonberger_92,18,dog,leonberger
shiba_inu_179,20,dog,shiba_inu
Birman_40,10,cat,Birman
beagle_124,35,dog,beagle
american_pit_bull_terrier_97,26,dog,american_pit_bull_terrier
Persian_139,1,cat,Persian
Sphynx_18,7,cat,Sphynx
staffordshire_bull_terrier_179,30,dog,staffordshire_bull_terrier
leonberger_115,18,dog,leonberger
english_cocker_spaniel_142,29,dog,english_cocker_spaniel
wheaten_terrier_121,14,dog,wheaten_terrier
Abyssinian_206,6,cat,Abyssinian
Persian_224,1,cat,Persian
shiba_inu_45,20,dog,shiba_inu
english_cocker_spaniel_192,29,dog,english_cocker_spaniel
newfoundland_69,34,dog,newfoundland
Maine_Coon_112,4,cat,Maine_Coon
Persian_5,1,cat,Persian
japanese_chin_79,22,dog,japanese_chin
miniature_pinscher_157,19,dog,miniature_pinscher
havanese_36,13,dog,havanese
Bengal_56,9,cat,Bengal
saint_bernard_29,32,dog,saint_bernard
Bombay_46,3,cat,Bombay
havanese_186,13,dog,havanese
chihuahua_151,23,dog,chihuahua
Bombay_160,3,cat,Bombay
beagle_158,35,dog,beagle
wheaten_terrier_139,14,dog,wheaten_terrier
Siamese_64,5,cat,Siamese
american_bulldog_136,36,dog,american_bulldog
Egyptian_Mau_85,0,cat,Egyptian_Mau
Siamese_73,5,cat,Siamese
staffordshire_bull_terrier_87,30,dog,staffordshire_bull_terrier
boxer_142,17,dog,boxer
British_Shorthair_123,8,cat,British_Shorthair
Russian_Blue_69,11,cat,Russian_Blue
leonberger_169,18,dog,leonberger
american_pit_bull_terrier_1,26,dog,american_pit_bull_terrier
Sphynx_43,7,cat,Sphynx
german_shorthaired_82,15,dog,german_shorthaired
american_pit_bull_terrier_130,26,dog,american_pit_bull_terrier
basset_hound_178,33,dog,basset_hound
leonberger_89,18,dog,leonberger
chihuahua_147,23,dog,chihuahua
British_Shorthair_9,8,cat,British_Shorthair
great_pyrenees_152,12,dog,great_pyrenees
Siamese_119,5,cat,Siamese
newfoundland_36,34,dog,newfoundland
shiba_inu_39,20,dog,shiba_inu
staffordshire_bull_terrier_85,30,dog,staffordshire_bull_terrier
wheaten_terrier_8,14,dog,wheaten_terrier
staffordshire_bull_terrier_181,30,dog,staffordshire_bull_terrier
english_cocker_spaniel_178,29,dog,english_cocker_spaniel
keeshond_73,28,dog,keeshond
Ragdoll_180,2,cat,Ragdoll
keeshond_142,28,dog,keeshond
american_pit_bull_terrier_35,26,dog,american_pit_bull_terrier
shiba_inu_24,20,dog,shiba_inu
shiba_inu_176,20,dog,shiba_inu
keeshond_152,28,dog,keeshond
wheaten_terrier_182,14,dog,wheaten_terrier
american_pit_bull_terrier_38,26,dog,american_pit_bull_terrier
samoyed_120,16,dog,samoyed
american_bulldog_50,36,dog,american_bulldog
Abyssinian_46,6,cat,Abyssinian
pomeranian_176,31,dog,pomeranian
german_shorthaired_64,15,dog,german_shorthaired
chihuahua_89,23,dog,chihuahua
havanese_92,13,dog,havanese
english_cocker_spaniel_72,29,dog,english_cocker_spaniel
Egyptian_Mau_210,0,cat,Egyptian_Mau
Bengal_63,9,cat,Bengal
keeshond_101,28,dog,keeshond
wheaten_terrier_109,14,dog,wheaten_terrier
japanese_chin_156,22,dog,japanese_chin
scottish_terrier_186,24,dog,scottish_terrier
Persian_76,1,cat,Persian
Maine_Coon_37,4,cat,Maine_Coon
english_cocker_spaniel_78,29,dog,english_cocker_spaniel
japanese_chin_188,22,dog,japanese_chin
samoyed_50,16,dog,samoyed
Maine_Coon_264,4,cat,Maine_Coon
american_pit_bull_terrier_58,26,dog,american_pit_bull_terrier
yorkshire_terrier_163,25,dog,yorkshire_terrier
basset_hound_27,33,dog,basset_hound
havanese_28,13,dog,havanese
american_bulldog_84,36,dog,american_bulldog
pomeranian_37,31,dog,pomeranian
Maine_Coon_115,4,cat,Maine_Coon
pug_162,27,dog,pug
miniature_pinscher_176,19,dog,miniature_pinscher
samoyed_175,16,dog,samoyed
miniature_pinscher_158,19,dog,miniature_pinscher
miniature_pinscher_32,19,dog,miniature_pinscher
samoyed_62,16,dog,samoyed
Russian_Blue_16,11,cat,Russian_Blue
Sphynx_70,7,cat,Sphynx
japanese_chin_80,22,dog,japanese_chin
Bombay_128,3,cat,Bombay
great_pyrenees_189,12,dog,great_pyrenees
miniature_pinscher_160,19,dog,miniature_pinscher
samoyed_194,16,dog,samoyed
havanese_112,13,dog,havanese
samoyed_31,16,dog,samoyed
chihuahua_111,23,dog,chihuahua
boxer_137,17,dog,boxer
american_bulldog_111,36,dog,american_bulldog
Bombay_140,3,cat,Bombay
german_shorthaired_48,15,dog,german_shorthaired
havanese_173,13,dog,havanese
japanese_chin_170,22,dog,japanese_chin
shiba_inu_77,20,dog,shiba_inu
British_Shorthair_204,8,cat,British_Shorthair
chihuahua_55,23,dog,chihuahua
Siamese_114,5,cat,Siamese
english_cocker_spaniel_30,29,dog,english_cocker_spaniel
pomeranian_35,31,dog,pomeranian
Birman_94,10,cat,Birman
miniature_pinscher_75,19,dog,miniature_pinscher
american_pit_bull_terrier_41,26,dog,american_pit_bull_terrier
basset_hound_29,33,dog,basset_hound
Maine_Coon_242,4,cat,Maine_Coon
Bombay_146,3,cat,Bombay
samoyed_114,16,dog,samoyed
Bombay_37,3,cat,Bombay
Egyptian_Mau_53,0,cat,Egyptian_Mau
Abyssinian_16,6,cat,Abyssinian
scottish_terrier_92,24,dog,scottish_terrier
keeshond_67,28,dog,keeshond
newfoundland_130,34,dog,newfoundland
basset_hound_54,33,dog,basset_hound
miniature_pinscher_115,19,dog,miniature_pinscher
Siamese_183,5,cat,Siamese
Sphynx_21,7,cat,Sphynx
miniature_pinscher_96,19,dog,miniature_pinscher
samoyed_138,16,dog,samoyed
staffordshire_bull_terrier_144,30,dog,staffordshire_bull_terrier
Ragdoll_129,2,cat,Ragdoll
Egyptian_Mau_20,0,cat,Egyptian_Mau
leonberger_128,18,dog,leonberger
basset_hound_90,33,dog,basset_hound
Russian_Blue_114,11,cat,Russian_Blue
boxer_194,17,dog,boxer
Sphynx_40,7,cat,Sphynx
Egyptian_Mau_43,0,cat,Egyptian_Mau
german_shorthaired_158,15,dog,german_shorthaired
Abyssinian_153,6,cat,Abyssinian
Egyptian_Mau_98,0,cat,Egyptian_Mau
